shotNO,time,type,nel,B,Pech,Pnbi-tan,Pinput,Prad,Prad_over_Pinput,Wp,beta,Rax,rax_vmec,a99,D/(H+D),CIII,CIV,OV,OVI,FeXVI,Ip,Isat@7L,SDLloop_dPhi,SDLloop_dPhi_ext,SDLloop_dTheta
114282,4.376,0,7.716811,-2.5385,0.0,-11.461884,-11.461884,1179.036397,,0.248118,0.317628,3.9,3.946827,0.542346,,-159.934,1.916,12.9858,1.00248,,-4.2805,0.258974,0.000682,0.000576,0.254297
114282,4.386,0,7.658089,-2.5385,0.0,-11.410284,-11.410284,1162.401874,,0.248841,0.318553,3.9,3.948918,0.543168,,-159.934,1.88086,11.682,0.91846,,-4.4422,0.268689,0.000677,0.000576,0.257959
114282,4.396,0,7.599367,-2.5385,0.0,-11.433482,-11.433482,1153.403228,,0.248542,0.31817,3.9,3.951009,0.543989,,-159.934,1.69828,13.4594,0.80322,,-4.4458,0.268689,0.000675,0.000576,0.264777
114282,4.406,0,7.540645,-2.5385,0.0,-11.470494,-11.470494,1144.592164,,0.247841,0.317273,3.9,3.9531,0.54481,,-159.934,1.584,15.4955,0.78076,,-4.4552,0.275357,0.000669,0.000576,0.262596
114282,4.416,0,7.385817,-2.5385,0.0,-11.47919,-11.47919,1130.635037,,0.248344,0.317917,3.9,3.9531,0.542654,,-159.934,1.37302,10.227,0.73488,,-4.641,0.275357,0.000662,0.000576,0.267444
114282,4.426,0,7.230989,-2.5385,0.0,-11.42774,-11.42774,1134.106032,,0.247959,0.317424,3.9,3.9531,0.540498,,-159.934,1.40232,12.0531,0.71436,,-4.9014,0.275627,0.000654,0.000576,0.277221
114282,4.436,0,7.076162,-2.5385,0.0,-11.359768,-11.359768,1116.849008,,0.247335,0.316625,3.9,3.9531,0.538342,,-159.934,1.27932,16.2377,0.69968,,-5.152,0.277766,0.000653,0.000576,0.280103
114282,4.446,0,7.018401,-2.5385,0.0,-11.436264,-11.436264,1115.731146,,0.247783,0.317199,3.9,3.9531,0.540396,,-159.934,1.22954,11.8676,0.70946,,-5.1538,0.277766,0.000646,0.000576,0.286139
114282,4.456,0,7.025353,-2.5385,0.0,-11.482356,-11.482356,1116.370066,,0.246595,0.315678,3.9,3.9531,0.545257,,-159.934,1.07524,10.9838,0.70164,,-5.4841,0.278399,0.000639,0.000576,0.286039
114282,4.466,0,7.032304,-2.5385,0.0,-11.476282,-11.476282,1104.442649,,0.246858,0.316014,3.9,3.9531,0.550118,,142.068,1.15528,8.7426,0.70652,,-5.9399,0.278771,0.000631,0.000576,0.297132
114282,4.476,0,6.999522,-2.5385,0.0,-11.458384,-11.458384,1109.624694,,0.245975,0.314885,3.9,3.953064,0.553247,,121.321,1.08788,10.1049,0.68798,,-6.2621,0.279211,0.000621,0.000576,0.300144
114282,4.486,0,6.874029,-2.5385,0.0,-11.415392,-11.415392,1114.672489,,0.244779,0.313352,3.9,3.952942,0.552338,,120.506,0.8301,10.7153,0.6548,,-6.5645,0.279211,0.000613,0.000576,0.307122
114282,4.496,0,6.748535,-2.5385,0.0,-11.438018,-11.438018,1104.31018,,0.24331,0.311472,3.9,3.952821,0.551429,,112.591,0.73832,12.3119,0.65282,,-6.9207,0.278771,0.000601,0.000576,0.310441
114282,4.506,0,6.623042,-2.5385,0.0,-11.495702,-11.495702,1098.087911,,0.241328,0.308935,3.9,3.9527,0.55052,,104.93,0.75,14.1283,0.65964,,-6.9132,0.278399,0.000592,0.000576,0.313713
114282,4.516,0,6.577233,-2.5385,0.0,-11.494324,-11.494324,1087.491205,,0.23968,0.306825,3.9,3.9527,0.551249,,96.7802,0.73338,7.76603,0.64108,,-7.0628,0.278399,0.000586,0.000576,0.313839
114282,4.526,0,6.531424,-2.5385,0.0,-11.435424,-11.435424,1071.744867,,0.238416,0.305208,3.9,3.9527,0.551979,,101.609,0.65916,11.0229,0.6157,,-6.9792,0.278771,0.000579,0.000576,0.323809
114282,4.536,0,6.485614,-2.5385,0.0,-11.416024,-11.416024,1066.303335,,0.236074,0.302209,3.9,3.9527,0.552708,,93.411,0.5859,9.0551,0.59914,,-6.6868,0.278399,0.00057,0.000576,0.33139
114282,4.546,0,6.448961,-2.5385,0.0,-11.462202,-11.462202,1055.470076,,0.235605,0.301609,3.9,3.9527,0.553911,,90.3446,0.5986,11.9848,0.63722,,-6.9103,0.278771,0.00056,0.000576,0.336132
114282,4.556,0,6.41841,-2.5385,0.0,-11.499532,-11.499532,1063.416423,,0.233821,0.299325,3.9,3.9527,0.555429,,86.0575,0.59766,8.67912,0.65186,,-7.2817,0.278771,0.000551,0.000576,0.337265
114282,4.566,0,6.38786,-2.5385,0.0,-11.50126,-11.50126,1050.727537,,0.232199,0.297249,3.9,3.9527,0.556947,,86.1357,0.57422,8.60588,0.60106,,-7.5222,0.278771,0.000544,0.000576,0.341043
114282,4.576,0,6.353853,-2.5385,0.0,-11.483696,-11.483696,1033.116796,,0.229811,0.294191,3.9,3.9527,0.558421,,90.4032,0.51756,10.3393,0.57664,,-7.6474,0.278771,0.000537,0.000576,0.343347
114282,4.586,0,6.311777,-2.5385,0.0,-11.425158,-11.425158,1037.09478,,0.229205,0.293416,3.9,3.9527,0.559791,,79.9735,0.4824,7.18498,0.58742,,-8.0263,0.278364,0.000527,0.000576,0.35098
114282,4.596,0,6.269702,-2.5385,0.0,-11.437322,-11.437322,1017.402699,,0.227469,0.291194,3.9,3.9527,0.56116,,77.9716,0.46188,7.52678,0.57278,,-8.3011,0.276618,0.000518,0.000576,0.353921
114282,4.606,0,6.227627,-2.5385,0.0,-11.507804,-11.507804,1017.962364,,0.225437,0.288592,3.9,3.9527,0.56253,,77.2929,0.43944,7.39494,0.5591,,-8.4224,0.276618,0.000512,0.000576,0.356391
114282,4.616,0,6.195667,-2.5385,0.0,-11.46228,-11.46228,1018.4857,,0.224584,0.287501,3.9,3.9527,0.563356,,74.3437,0.42478,10.5883,0.56204,,-8.5548,0.275849,0.000506,0.000576,0.357701
114282,4.626,0,6.163708,-2.5385,0.0,-11.448796,-11.448796,1014.291135,,0.222724,0.285119,3.9,3.9527,0.564183,,71.8192,0.43648,10.8471,0.56688,,-8.6675,0.273122,0.0005,0.000576,0.360351
114282,4.636,0,6.131748,-2.5385,0.0,-11.453228,-11.453228,997.262556,,0.221287,0.28328,3.9,3.9527,0.565009,,71.4433,0.43062,10.4418,0.54834,,-8.949,0.273122,0.000495,0.000576,0.361364
114282,4.646,0,6.076783,-2.5385,0.0,-11.480012,-11.480012,1009.710137,,0.22012,0.281786,3.9,3.953864,0.565122,,67.8251,0.42478,7.44865,0.56398,,-8.6743,0.271929,0.000488,0.000576,0.362788
114282,4.656,0,6.006481,-2.5385,0.0,-11.513246,-11.513246,981.140754,,0.218772,0.28006,3.9,3.955803,0.564758,,66.2675,0.41994,7.21428,0.56886,,-8.9712,0.271929,0.000482,0.000576,0.362597
114282,4.666,0,5.936179,-2.5385,0.0,-11.497386,-11.497386,1003.029835,,0.217852,0.278883,3.9,3.957742,0.564395,,63.3378,0.41698,8.66447,0.56492,,-8.9821,0.270877,0.000475,0.000576,0.362335
114282,4.676,0,5.860262,-2.5385,0.0,-11.493548,-11.493548,973.102671,,0.216656,0.277351,3.9,3.958491,0.564192,,62.5468,0.39256,8.5717,0.56004,,-9.162,0.266477,0.000471,0.000576,0.364359
114282,4.686,0,5.771246,-2.5385,0.0,-11.441122,-11.441122,974.458238,,0.215714,0.276146,3.9,3.956461,0.564365,,61.453,0.33984,8.82072,0.55126,,-9.3628,0.264145,0.000465,0.000576,0.366675
114282,4.696,0,5.68223,-2.5385,0.0,-11.477636,-11.477636,970.961086,,0.214723,0.274877,3.9,3.95443,0.564537,,61.7558,0.33398,6.73576,0.54054,,-9.5034,0.264145,0.000461,0.000576,0.367884
114282,4.706,0,5.593213,-2.5385,0.0,-11.528254,-11.528254,970.088274,,0.213327,0.273089,3.9,3.9524,0.56471,,57.8544,0.36328,6.51603,0.54052,,-9.9871,0.262561,0.000457,0.000576,0.367982
114282,4.716,0,5.600919,-2.5385,0.0,-11.518594,-11.518594,978.626206,,0.211904,0.271268,3.9,3.9524,0.565386,,58.4843,0.35154,9.21135,0.5327,,-10.026,0.262561,0.000451,0.000576,0.367549
114282,4.726,0,5.608625,-2.5385,0.0,-11.505428,-11.505428,963.035289,,0.210684,0.269706,3.9,3.9524,0.566063,,59.1239,0.31544,6.61857,0.5249,,-10.01,0.259903,0.000448,0.000576,0.368578
114282,4.736,0,5.616331,-2.5385,0.0,-11.48011,-11.48011,958.186223,,0.208971,0.267513,3.9,3.9524,0.566739,,56.0673,0.32814,7.93693,0.54248,,-10.645,0.259903,0.000444,0.000576,0.368419
114282,4.746,0,5.588395,-2.5385,0.0,-11.50308,-11.50308,960.673048,,0.208207,0.266535,3.9,3.952327,0.566717,,59.705,0.34864,11.0326,0.52786,,-10.897,0.24085,0.000442,0.000576,0.371373
114282,4.756,0,5.536697,-2.5385,0.0,-11.516644,-11.516644,930.858185,,0.206587,0.264462,3.9,3.952206,0.566229,,54.036,0.35354,8.9135,0.51906,,-11.276,0.240513,0.00044,0.000576,0.371408
114282,4.766,0,5.485,-2.5385,0.0,-11.510368,-11.510368,962.21281,,0.205306,0.262821,3.9,3.952085,0.565742,,54.1386,0.32616,7.83439,0.5366,,-11.431,0.240513,0.000437,0.000576,0.371879
114282,4.776,0,5.440366,-2.5385,0.0,-11.487224,-11.487224,937.859814,,0.204179,0.261379,3.9,3.952,0.56551,,51.9657,0.30372,9.42131,0.52394,,-11.678,0.240513,0.000434,0.000576,0.373335
114282,4.786,0,5.412212,-2.5385,0.0,-11.451328,-11.451328,922.699665,,0.203094,0.25999,3.9,3.952,0.565877,,52.5224,0.29298,7.44865,0.51906,,-12.019,0.24085,0.000432,0.000576,0.371537
114282,4.796,0,5.384058,-2.5385,0.0,-11.522792,-11.522792,936.078319,,0.201604,0.258082,3.9,3.952,0.566243,,51.453,0.29004,10.6127,0.53372,,-12.071,0.240513,0.000429,0.000576,0.373852
114282,4.806,0,5.355904,-2.5385,0.0,-11.514484,-11.514484,933.233781,,0.200529,0.256706,3.9,3.952,0.56661,,51.4726,0.29494,8.94279,0.51026,,-12.266,0.235575,0.000426,0.000576,0.375304
114282,4.816,0,5.37975,-2.5385,0.0,-11.494132,-11.494132,931.410437,,0.199802,0.255775,3.9,3.950029,0.567939,,50.2958,0.3086,7.48771,0.51416,,-12.26,0.235575,0.000423,0.000576,0.377188
114282,4.826,0,5.403596,-2.5385,0.0,-11.513754,-11.513754,928.229452,,0.198607,0.254246,3.9,3.948059,0.569269,,49.578,0.29882,7.65861,0.53274,,-12.284,0.235575,0.00042,0.000576,0.377995
114282,4.836,0,5.427441,-2.5385,0.0,-11.483154,-11.483154,933.673269,,0.197426,0.252734,3.9,3.946088,0.570598,,48.9823,0.29004,7.39494,0.53176,,-12.656,0.240513,0.000417,0.000576,0.379356
114282,4.846,0,5.401494,-2.5385,0.0,-11.506836,-11.506836,903.797533,,0.196449,0.251483,3.9,3.946518,0.570839,,48.1083,0.27736,6.64787,0.52392,,-12.945,0.235575,0.000414,0.000576,0.381481
114282,4.856,0,5.342351,-2.5385,0.0,-11.540808,-11.540808,899.078208,,0.195465,0.250224,3.9,3.948548,0.570354,,47.1952,0.28518,8.7133,0.52294,,-13.049,0.235575,0.000411,0.000576,0.382713
114282,4.866,0,5.283208,-2.5385,0.0,-11.525252,-11.525252,920.314966,,0.194556,0.24906,3.9,3.950579,0.569869,,45.579,0.27344,6.9506,0.5132,,-12.98,0.235575,0.000407,0.000576,0.384037
114282,4.876,0,5.233466,-2.5385,0.0,-11.495564,-11.495564,901.604896,,0.193657,0.247909,3.9,3.952,0.569535,,45.2323,0.2695,6.96525,0.50834,,-12.97,0.240513,0.000403,0.000576,0.38533
114282,4.886,0,5.20566,-2.5385,0.0,-11.495858,-11.495858,875.313417,,0.192315,0.246191,3.9,3.952,0.56955,,43.9628,0.28024,7.37541,0.51318,,-13.206,0.235575,0.0004,0.000576,0.38638
114282,4.896,0,5.177854,-2.5385,0.0,-11.527114,-11.527114,917.069633,,0.191648,0.245337,3.9,3.952,0.569565,,43.2353,0.27926,5.81779,0.51222,,-13.416,0.235575,0.000396,0.000576,0.388665
114282,4.906,0,5.150047,-2.5385,0.0,-11.491104,-11.491104,907.156477,,0.190892,0.24437,3.9,3.952,0.56958,,43.6991,0.26854,6.10588,0.51612,,-13.669,0.235575,0.000392,0.000576,0.39034
114282,4.916,0,5.067857,-2.5385,0.0,-11.5146,-11.5146,876.533391,,0.190219,0.243508,3.9,3.953971,0.568389,,42.3222,0.25682,9.48967,0.5083,,-13.754,0.2335,0.00039,0.000576,0.392189
114282,4.926,0,4.985667,-2.5385,0.0,-11.520168,-11.520168,891.976625,,0.18953,0.242626,3.9,3.955941,0.567198,,41.6093,0.25584,7.87346,0.52396,,-13.886,0.235575,0.000387,0.000576,0.39557
114282,4.936,0,4.903477,-2.5385,0.0,-11.493406,-11.493406,901.134282,,0.188654,0.241505,3.9,3.957912,0.566006,,40.8524,0.24022,6.89689,0.51908,,-14.029,0.2335,0.000384,0.000576,0.397525
114282,4.946,0,4.866485,-2.5385,0.0,-11.540742,-11.540742,881.488217,,0.188038,0.240717,3.9,3.957427,0.566135,,40.4521,0.24314,5.96916,0.51416,,-13.955,0.231564,0.00038,0.000576,0.399696
114282,4.956,0,4.859625,-2.5385,0.0,-11.565562,-11.565562,877.51588,,0.187212,0.239659,3.9,3.955306,0.567145,,41.7167,0.24996,8.49846,0.51418,,-14.159,0.231564,0.000378,0.000576,0.401905
114282,4.966,0,4.852765,-2.5385,0.0,-11.544722,-11.544722,882.80957,,0.186377,0.23859,3.9,3.953185,0.568154,,39.119,0.21872,8.01506,0.51318,,-14.117,0.231564,0.000374,0.000576,0.403013
114282,4.976,0,4.848512,-2.5385,0.0,-11.517748,-11.517748,881.644689,,0.185635,0.23764,3.9,3.9517,0.569143,,39.6757,0.2373,5.86174,0.52098,,-14.265,0.231564,0.000371,0.000576,0.40624
114282,4.986,0,4.850341,-2.5385,0.0,-11.50763,-11.50763,875.58276,,0.184988,0.236811,3.9,3.9517,0.570085,,37.9521,0.251,7.73185,0.51026,,-14.596,0.2335,0.000368,0.000576,0.407698
114282,4.996,0,4.85217,-2.5385,0.0,-11.52414,-11.52414,879.457874,,0.184461,0.236137,3.9,3.9517,0.571028,,37.9081,0.24026,6.75529,0.5005,,-14.456,0.231564,0.000365,0.000576,0.40958
114282,5.006,0,4.854,-2.5385,0.0,-11.533724,-11.533724,866.107472,,0.183597,0.235032,3.9,3.9517,0.57197,,37.0146,0.24412,6.29631,0.49462,,-14.556,0.231564,0.000362,0.000576,0.410208
114282,5.016,0,4.843879,-2.5385,0.0,-11.571672,-11.571672,857.351875,,0.183093,0.234386,3.9,3.9517,0.570735,,37.288,0.2246,6.25725,0.48776,,-14.847,0.231564,0.000359,0.000576,0.412228
114282,5.026,0,4.833758,-2.5385,0.0,-11.514674,-11.514674,864.64457,,0.18256,0.233704,3.9,3.9517,0.569499,,36.6435,0.21488,8.13225,0.49168,,-15.085,0.225663,0.000357,0.000576,0.413498
114282,5.036,0,4.823638,-2.5385,0.0,-11.48244,-11.48244,867.185965,,0.181716,0.232623,3.9,3.9517,0.568264,,35.9745,0.21292,5.81779,0.48972,,-15.324,0.225663,0.000355,0.000576,0.414296
114282,5.046,0,4.796715,-2.5385,0.0,-11.549906,-11.549906,863.020238,,0.181358,0.232165,3.9,3.9517,0.56821,,34.7929,0.209,6.06682,0.48874,,-15.444,0.225663,0.000352,0.000576,0.414753
114282,5.056,0,4.758592,-2.5385,0.0,-11.576052,-11.576052,838.801207,,0.180817,0.231472,3.9,3.9517,0.568943,,34.6513,0.20312,6.0424,0.48194,,-15.432,0.231564,0.000349,0.000576,0.416661
114282,5.066,0,4.720468,-2.5385,0.0,-11.573646,-11.573646,836.594911,,0.180625,0.231226,3.9,3.9517,0.569677,,33.4647,0.1992,5.7592,0.47904,,-15.529,0.225663,0.000346,0.000576,0.417897
114282,5.076,0,4.6932,-2.5385,0.0,-11.545896,-11.545896,866.745318,,0.180072,0.230518,3.9,3.9523,0.570198,,32.9325,0.20802,6.94572,0.48682,,-15.713,0.231564,0.000344,0.000576,0.421758
114282,5.086,0,4.69126,-2.5385,0.0,-11.52188,-11.52188,886.729952,,0.179301,0.229532,3.9,3.9543,0.570225,,32.5956,0.21096,7.70256,0.49658,,-15.817,0.225663,0.000342,0.000576,0.422663
114282,5.096,0,4.689321,-2.5385,0.0,-11.551744,-11.551744,867.17885,,0.179251,0.229467,3.9,3.9563,0.570253,,31.7362,0.209,5.06584,0.52102,,-15.8,0.231564,0.000339,0.000576,0.424228
114282,5.106,0,4.687382,-2.5385,0.0,-11.571754,-11.571754,827.819097,,0.178603,0.228638,3.9,3.9583,0.57028,,32.371,0.22658,7.66838,0.51712,,-15.992,0.234475,0.000336,0.000576,0.425325
114282,5.116,0,4.690933,-2.5385,0.0,-11.571818,-11.571818,813.515197,,0.178432,0.228419,3.9,3.956359,0.570489,,31.6923,0.22366,5.54435,0.49076,,-16.125,0.231564,0.000333,0.000576,0.427993
114282,5.126,0,4.694484,-2.5385,0.0,-11.523932,-11.523932,836.635087,,0.178103,0.227998,3.9,3.954418,0.570698,,31.4042,0.20802,5.28068,0.47806,,-15.933,0.234475,0.00033,0.000576,0.429987
114282,5.136,0,4.698035,-2.5385,0.0,-11.530216,-11.530216,866.614036,,0.177732,0.227524,3.9,3.952476,0.570906,,30.9403,0.2041,5.72502,0.4761,,-16.142,0.230334,0.000329,0.000576,0.429818
114282,5.146,0,4.690807,-2.5385,0.0,-11.57866,-11.57866,883.666963,,0.177197,0.226839,3.9,3.951627,0.570881,,30.745,0.19822,4.99748,0.48192,,-16.143,0.230334,0.000327,0.000576,0.431625
114282,5.156,0,4.676391,-2.5385,0.0,-11.57874,-11.57874,857.383351,,0.176832,0.226371,3.9,3.951506,0.570699,,29.8515,0.18554,7.05314,0.5005,,-16.355,0.230334,0.000325,0.000576,0.430636
114282,5.166,0,4.661976,-2.5385,0.0,-11.590136,-11.590136,816.415043,,0.176422,0.225847,3.9,3.951385,0.570517,,29.6855,0.18264,5.06584,0.50148,,-16.495,0.230334,0.000323,0.000576,0.432195
114282,5.176,0,4.651957,-2.5385,0.0,-11.56429,-11.56429,803.731688,,0.175969,0.225266,3.9,3.9519,0.570296,,29.2216,0.1963,3.73771,0.48972,,-16.5,0.226543,0.000322,0.000576,0.432984
114282,5.186,0,4.652195,-2.5385,0.0,-11.54136,-11.54136,810.974058,,0.175436,0.224584,3.9,3.9539,0.569984,,28.5673,0.1924,5.16838,0.46822,,-16.493,0.226062,0.000321,0.000576,0.431859
114282,5.196,0,4.652432,-2.5385,0.0,-11.584688,-11.584688,846.677454,,0.175216,0.224302,3.9,3.9559,0.569672,,29.0165,0.19336,4.87541,0.46238,,-16.314,0.224077,0.000319,0.000576,0.431862
114282,5.206,0,4.65267,-2.5385,0.0,-11.602034,-11.602034,872.439581,,0.174784,0.223749,3.9,3.9579,0.56936,,28.8065,0.19338,7.45353,0.4663,,-16.52,0.224077,0.000317,0.000576,0.431574
114282,5.216,0,4.613431,-2.5385,0.0,-11.575496,-11.575496,833.964934,,0.174594,0.223506,3.9,3.955959,0.569342,,29.871,0.19238,5.66154,0.46924,,-16.561,0.224077,0.000316,0.000576,0.434836
114282,5.226,0,4.574191,-2.5385,0.0,-11.428152,-11.428152,828.079444,,0.17391,0.22263,3.9,3.954018,0.569325,,28.9091,0.19724,7.01896,0.46532,,-16.707,0.224077,0.000316,0.000576,0.434874
114282,5.236,0,4.534951,-2.5385,0.0,-8.41563,-8.41563,784.824069,,0.17296,0.221414,3.9,3.952076,0.569307,,28.2304,0.17868,10.0219,0.45558,,-17.105,0.224077,0.000315,0.000576,0.433881
114282,5.246,0,4.503933,-2.5385,0.0,-6.487046,-6.487046,777.863891,,0.165564,0.211946,3.9,3.950118,0.568898,,27.3026,0.19728,6.39885,0.4751,,-16.8,0.223251,0.000316,0.000576,0.430968
114282,5.256,0,4.478395,-2.5385,0.0,-6.510896,-6.510896,757.03668,,0.153691,0.196747,3.9,3.948148,0.568228,,26.7948,0.20998,5.1635,0.48776,,-17.679,0.210613,0.000322,0.000576,0.420015
114282,5.266,0,4.452857,-2.5385,0.0,-6.527372,-6.527372,736.887208,,0.14481,0.185378,3.9,3.946179,0.567559,,26.497,0.21292,4.05021,0.48874,,-17.446,0.208616,0.000335,0.000576,0.401278
114282,5.276,0,4.442275,-2.5385,0.0,-6.566794,-6.566794,714.809103,,0.138393,0.177164,3.9,3.943009,0.567074,,26.5995,0.22168,6.3549,0.47312,,-17.343,0.208616,0.000356,0.000576,0.371974
114282,5.286,0,4.466587,-2.5385,0.0,-6.583178,-6.583178,686.382471,,0.133162,0.170467,3.9,3.937039,0.567019,,28.7821,0.23824,7.94182,0.45264,,-17.344,0.208048,0.000374,0.000576,0.335558
114282,5.296,0,4.490899,-2.5385,0.0,-6.552044,-6.552044,670.694207,,0.128946,0.16507,3.9,3.93107,0.566965,,30.7353,0.25976,5.03166,0.46732,,-17.013,0.205618,0.00039,0.000576,0.309444
114282,5.306,0,4.515211,-2.5385,0.0,-2.61352,-2.61352,652.180183,,0.123997,0.158734,3.9,3.9251,0.56691,,33.6991,0.30858,6.42326,0.47806,,-17.069,0.205473,0.000407,0.000576,0.289318
114282,5.316,0,4.55319,-2.5385,0.0,0.0,0.0,617.206636,,0.11049,0.141444,3.9,3.921247,0.565507,,36.8046,0.39746,7.59025,0.48486,,-16.721,0.202184,0.000426,0.000576,0.266488
114282,5.326,0,4.591169,-2.5385,0.0,0.0,0.0,600.87836,,0.094861,0.121435,3.9,3.917394,0.564104,,44.5097,0.51758,8.3715,0.46142,,-16.244,0.199867,0.000446,0.000576,0.244133
114282,5.336,0,4.629148,-2.5385,0.0,0.0,0.0,604.640608,,0.08117,0.103909,3.9,3.913541,0.562701,,74.1435,0.67284,9.71428,0.4917,,-15.888,0.197951,0.000468,0.000576,0.224255
114282,5.346,0,4.473847,-2.5385,0.0,0.0,0.0,625.342304,,0.070761,0.090584,3.9,3.9108,0.551178,,85.9355,0.70022,9.61662,0.59228,,-15.387,0.187316,0.000492,0.000576,0.202331
114282,5.356,0,4.189694,-2.5385,0.0,0.0,0.0,633.318152,,0.060522,0.077477,3.9,3.9088,0.532908,,71.4384,0.75492,11.3158,0.4116,,-14.959,0.095823,0.000515,0.000576,0.177853
114282,5.366,0,3.905541,-2.5385,0.0,0.0,0.0,602.427413,,0.050047,0.064067,3.9,3.9068,0.514639,,60.6278,0.51662,3.18107,0.25244,,-14.487,0.03455,0.000525,0.000576,0.161259
114282,5.376,0,3.689165,-2.5385,0.0,0.0,0.0,559.5651,,0.042947,0.054978,3.9,3.904791,0.499685,,38.6552,0.2949,4.42619,0.29934,,-13.816,0.031626,0.000539,0.000576,0.145456
114282,5.386,0,3.630937,-2.5385,0.0,0.0,0.0,522.934635,,0.039183,0.05016,3.9,3.902761,0.492466,,34.4511,0.37108,7.03361,0.36378,,-13.436,0.02953,0.000545,0.000576,0.130698
114282,5.396,0,3.572708,-2.5385,0.0,0.0,0.0,541.789707,,0.035567,0.045531,3.9,3.90073,0.485248,,39.8466,0.5449,9.88029,0.42722,,-12.85,0.028498,0.000549,0.000576,0.119183
114282,5.406,0,3.51448,-2.5385,0.0,0.0,0.0,584.17997,,0.031541,0.040377,3.9,3.8987,0.47803,,60.9745,0.7451,12.8832,0.52682,,-12.492,0.025494,0.00055,0.000576,0.109126
114282,5.416,0,3.264962,-2.5385,0.0,0.0,0.0,691.413714,,0.026987,0.034547,3.9,3.908553,0.464256,,74.6903,0.96092,15.0121,0.6733,,-11.909,0.024151,0.00055,0.000576,0.101577
114282,5.426,0,3.015445,-2.5385,0.0,0.0,0.0,889.821965,,0.021146,0.027069,3.9,3.918406,0.450483,,144.427,1.53516,26.682,0.90962,,-11.418,0.01672,0.000551,0.000576,0.096142
114282,5.436,0,2.765927,-2.5385,0.0,0.0,0.0,1030.314054,,0.014336,0.018352,3.9,3.928259,0.436709,,-166.965,1.80666,30.5981,1.15772,,-10.772,0.00951,0.000552,0.000576,0.090245
114282,5.446,0,2.18262,-2.5385,0.0,0.0,0.0,970.985081,,0.007555,0.009671,3.9,3.966964,0.49176,,-159.934,2.54784,38.2299,1.5845,,-9.4748,0.004203,0.000553,0.000576,0.08531
114282,5.456,0,1.376787,-2.5385,0.0,0.0,0.0,730.55,,0.000106,0.000136,3.9,4.024903,0.592693,,-159.934,3.08592,57.7026,1.13818,,-7.4075,0.002546,0.000555,0.000576,0.07925
114282,5.466,0,0.570954,-2.5385,0.0,0.0,0.0,379.356869,,0.003802,0.004867,3.9,4.082842,0.693627,,0.671781,1.24218,0.344159,0.2778,,-0.76658,0.000972,0.000556,0.000576,0.069171
114282,5.476,0,0.00654,-2.5385,0.0,0.0,0.0,101.490738,,-0.002263,-0.002897,3.9,4.103555,0.765109,,0.471585,0.00096,0.056073,-0.00048,,-0.52623,0.000837,0.000558,0.000576,0.063552
114282,5.486,0,0.005438,-2.5385,0.0,0.0,0.0,-42.18361,,-0.002733,-0.003498,3.9,4.037403,0.767873,,0.012601,-0.00394,-0.080646,-0.0024,,-0.6579,0.000343,0.00056,0.000576,0.060473
114282,5.496,0,0.004336,-2.5385,0.0,0.0,0.0,-3.355188,,-0.001302,-0.001666,3.9,3.971252,0.770636,,-0.080172,-0.0059,-0.051349,-0.0024,,-0.61107,0.000305,0.000561,0.000576,0.056864
114282,5.506,0,0.003234,-2.5385,0.0,0.0,0.0,45.624445,,-0.001759,-0.002251,3.9,3.9051,0.7734,,0.071195,-0.00296,0.056073,-0.0024,,-0.78154,0.000236,0.000563,0.000576,0.055518
114282,5.516,0,0.003047,-2.5385,0.0,0.0,0.0,26.52306,,-0.002875,-0.003681,3.9,3.911218,0.772882,,-0.094821,-0.00394,-0.065997,0.00048,,-0.72516,6.2e-05,0.000564,0.000576,0.054401
114282,5.526,0,0.002861,-2.5385,0.0,0.0,0.0,31.375871,,-0.001808,-0.002314,3.9,3.917335,0.772365,,-0.016696,-0.00296,-0.0367,-0.00048,,-0.69878,1.3e-05,0.000566,0.000576,0.050988
114282,5.536,0,0.002674,-2.5385,0.0,0.0,0.0,37.915941,,-0.000801,-0.001025,3.9,3.923453,0.771847,,-0.036227,-0.001,-0.095294,-0.0024,,-0.87089,-0.000165,0.000567,0.000576,0.050382
114282,5.546,0,0.003262,-2.5385,0.0,0.0,0.0,26.735972,,-0.001073,-0.001374,3.9,3.920845,0.771229,,-0.080172,-0.001,-0.085528,-0.0024,,-0.76467,-0.000192,0.000569,0.000576,0.049564
114282,5.556,0,0.004368,-2.5385,0.0,0.0,0.0,26.788099,,-0.00057,-0.00073,3.9,3.912421,0.770544,,0.08096,-0.001,0.05119,-0.0024,,-0.82356,-0.000192,0.00057,0.000576,0.046945
114282,5.566,0,0.005473,-2.5385,0.0,0.0,0.0,13.791871,,0.000554,0.000709,3.9,3.903997,0.769859,,-0.094821,-0.001,-0.061114,-0.0024,,-0.75719,-0.000192,0.000571,0.000576,0.046689
114282,5.576,0,0.005971,-2.5385,0.0,0.0,0.0,22.928497,,0.001073,0.001373,3.9,3.913718,0.770234,,-0.045993,-0.001,-0.012286,-0.0024,,-0.84267,-0.000236,0.000572,0.000576,0.046057
114282,5.586,0,0.005052,-2.5385,0.0,0.0,0.0,8.901754,,0.00128,0.001638,3.9,3.965779,0.773079,,-0.099704,-0.001,-0.085528,-0.0024,,-0.99543,-0.000192,0.000573,0.000576,0.044347
