shotNO, times, types, nel, B, Pech, Pnbi-tan, Pnbi-perp, Pinput, Prad, Prad/Pinput, Wp, beta, Rax, rax_vmec, a99, D/(H+D), CIII, CIV, OV, OVI, FeXVI, Ip, Isat@4R, Isat@6L, Isat@7L, reff@100eV, ne@100eV, dVdreff@100eV, Te@center, Te@edge, ne@center, SDLloop_dPhi, SDLloop_dPhi_ext, SDLloop_dTheta
1.52718e+05,3.69030e+00,0.00000e+00,1.70746e+00,2.53850e+00,0.00000e+00,3.73556e+00,0.00000e+00,3.73556e+00,4.06980e-01,1.08947e-01,6.14001e-02,7.86321e-02,3.82690e+00,3.94144e+00,5.71446e-01,2.71315e-02,3.14846e-01,1.08379e-01,8.25197e-02,2.88026e-01,5.89180e-03,-5.84179e+00,7.39605e-02,8.90553e-02,8.68118e-02,5.60897e-01,1.58172e+00,9.52561e+01,1.44329e+00,1.19652e-01,1.60778e+00,1.34668e-04,4.64637e-05,4.98818e-01
1.52718e+05,3.70030e+00,0.00000e+00,1.71897e+00,2.53850e+00,0.00000e+00,3.74763e+00,0.00000e+00,3.74763e+00,4.38860e-01,1.17103e-01,6.16452e-02,7.89460e-02,3.82630e+00,3.93940e+00,5.72470e-01,6.19155e-02,3.19954e-01,1.05098e-01,7.86122e-02,2.87862e-01,1.46890e-03,-5.97053e+00,7.47675e-02,1.01107e-01,9.23953e-02,5.62637e-01,1.59866e+00,9.58165e+01,1.45382e+00,1.23646e-01,1.60630e+00,1.35812e-04,4.64637e-05,4.99787e-01
1.52718e+05,3.71030e+00,0.00000e+00,1.72795e+00,2.53850e+00,0.00000e+00,3.72928e+00,0.00000e+00,3.72928e+00,4.44290e-01,1.19136e-01,6.19063e-02,7.92804e-02,3.82705e+00,3.94135e+00,5.72218e-01,7.72205e-02,3.16440e-01,1.11434e-01,9.14614e-02,2.86878e-01,5.58638e-03,-6.09010e+00,7.28263e-02,9.58865e-02,9.18295e-02,5.61790e-01,1.60919e+00,9.55432e+01,1.45812e+00,1.22017e-01,1.63071e+00,1.37489e-04,4.64637e-05,4.97493e-01
1.52718e+05,3.72030e+00,0.00000e+00,1.73694e+00,2.53850e+00,0.00000e+00,3.72898e+00,0.00000e+00,3.72898e+00,4.19440e-01,1.12481e-01,6.22488e-02,7.97189e-02,3.82780e+00,3.94330e+00,5.71965e-01,4.24365e-02,3.20560e-01,1.15648e-01,7.63396e-02,2.85580e-01,2.88324e-03,-6.20974e+00,7.57485e-02,1.00322e-01,9.53255e-02,5.60942e-01,1.61973e+00,9.52699e+01,1.46242e+00,1.20388e-01,1.65512e+00,1.38466e-04,4.64637e-05,4.99393e-01
1.52718e+05,3.73030e+00,0.00000e+00,1.74592e+00,2.53850e+00,0.00000e+00,3.76017e+00,0.00000e+00,3.76017e+00,4.63850e-01,1.23359e-01,6.28018e-02,8.04272e-02,3.82855e+00,3.94526e+00,5.71713e-01,1.00000e-02,3.28144e-01,1.18131e-01,6.02376e-02,2.83179e-01,4.81523e-03,-6.33132e+00,7.64610e-02,9.69907e-02,9.55892e-02,5.60095e-01,1.63027e+00,9.49966e+01,1.46672e+00,1.18759e-01,1.67953e+00,1.39074e-04,4.64637e-05,5.00553e-01
1.52718e+05,3.74030e+00,0.00000e+00,1.76496e+00,2.53850e+00,0.00000e+00,3.76497e+00,0.00000e+00,3.76497e+00,4.67750e-01,1.24237e-01,6.30870e-02,8.07924e-02,3.82880e+00,3.94590e+00,5.71550e-01,2.56901e-02,3.28468e-01,1.12164e-01,9.12653e-02,2.89501e-01,3.08165e-03,-6.44888e+00,7.42240e-02,1.00000e-01,9.45550e-02,5.59675e-01,1.64189e+00,9.48616e+01,1.45813e+00,1.17790e-01,1.68854e+00,1.40716e-04,4.64637e-05,4.98960e-01
1.52718e+05,3.75030e+00,0.00000e+00,1.78896e+00,2.53850e+00,0.00000e+00,3.77969e+00,0.00000e+00,3.77969e+00,4.49810e-01,1.19007e-01,6.36009e-02,8.14505e-02,3.82880e+00,3.94590e+00,5.71429e-01,5.86261e-02,3.23055e-01,1.08570e-01,6.65860e-02,2.88424e-01,3.71500e-03,-6.56321e+00,7.67395e-02,1.01407e-01,9.62083e-02,5.59467e-01,1.65406e+00,9.47946e+01,1.44319e+00,1.17145e-01,1.68998e+00,1.41355e-04,4.64637e-05,5.02356e-01
1.52718e+05,3.76030e+00,0.00000e+00,1.81296e+00,2.53850e+00,0.00000e+00,3.75174e+00,0.00000e+00,3.75174e+00,4.41870e-01,1.17777e-01,6.41142e-02,8.21079e-02,3.82880e+00,3.94590e+00,5.71309e-01,7.31179e-02,3.24973e-01,1.18005e-01,7.92139e-02,2.82459e-01,2.74081e-03,-6.68941e+00,7.75203e-02,9.92460e-02,9.53912e-02,5.59259e-01,1.66622e+00,9.47276e+01,1.42826e+00,1.16500e-01,1.69141e+00,1.42038e-04,4.64637e-05,5.04771e-01
1.52718e+05,3.77030e+00,0.00000e+00,1.83378e+00,2.53850e+00,0.00000e+00,3.75876e+00,0.00000e+00,3.75876e+00,4.91510e-01,1.30764e-01,6.44342e-02,8.25177e-02,3.82880e+00,3.94590e+00,5.71129e-01,4.01819e-02,3.29796e-01,1.07131e-01,9.91335e-02,2.79215e-01,3.86088e-03,-6.79527e+00,8.22305e-02,1.03180e-01,9.76445e-02,5.58772e-01,1.68116e+00,9.45711e+01,1.42240e+00,1.15228e-01,1.70258e+00,1.43444e-04,4.64637e-05,5.06411e-01
1.52718e+05,3.78030e+00,0.00000e+00,1.84841e+00,2.53850e+00,0.00000e+00,3.78363e+00,0.00000e+00,3.78363e+00,4.34210e-01,1.14760e-01,6.50865e-02,8.33530e-02,3.82880e+00,3.94590e+00,5.70833e-01,1.00000e-02,3.37137e-01,1.17637e-01,8.07352e-02,2.82495e-01,1.83833e-03,-6.91862e+00,7.78695e-02,1.07263e-01,1.01213e-01,5.57744e-01,1.70150e+00,9.42410e+01,1.43417e+00,1.12739e-01,1.73265e+00,1.44491e-04,4.64637e-05,5.00761e-01
1.52718e+05,3.79030e+00,0.00000e+00,1.86305e+00,2.53850e+00,0.00000e+00,3.79871e+00,0.00000e+00,3.79871e+00,4.82780e-01,1.27091e-01,6.55562e-02,8.39546e-02,3.82880e+00,3.94590e+00,5.70536e-01,2.61331e-02,3.32533e-01,1.14045e-01,8.28139e-02,2.78021e-01,5.15393e-03,-7.02109e+00,8.10177e-02,1.02660e-01,1.03770e-01,5.56717e-01,1.72184e+00,9.39108e+01,1.44595e+00,1.10250e-01,1.76271e+00,1.45259e-04,4.64637e-05,5.04899e-01
1.52718e+05,3.80030e+00,0.00000e+00,1.87768e+00,2.53850e+00,0.00000e+00,3.80174e+00,0.00000e+00,3.80174e+00,4.53000e-01,1.19156e-01,6.62641e-02,8.48612e-02,3.82880e+00,3.94590e+00,5.70240e-01,5.96371e-02,3.40645e-01,1.15931e-01,9.54700e-02,2.77069e-01,1.80968e-03,-7.14878e+00,7.79490e-02,1.02337e-01,1.01014e-01,5.55689e-01,1.74217e+00,9.35806e+01,1.45772e+00,1.07761e-01,1.79278e+00,1.45524e-04,4.64637e-05,5.07366e-01
1.52718e+05,3.81030e+00,0.00000e+00,1.88433e+00,2.53850e+00,0.00000e+00,3.78047e+00,0.00000e+00,3.78047e+00,4.73810e-01,1.25331e-01,6.66717e-02,8.53832e-02,3.82940e+00,3.94794e+00,5.67928e-01,8.39728e-02,3.38282e-01,1.10249e-01,8.71925e-02,2.78571e-01,5.12279e-03,-7.26605e+00,7.78665e-02,1.07835e-01,1.01522e-01,5.54225e-01,1.74995e+00,9.31234e+01,1.43679e+00,1.04876e-01,1.81176e+00,1.46385e-04,4.64637e-05,5.08166e-01
1.52718e+05,3.82030e+00,0.00000e+00,1.89097e+00,2.53850e+00,0.00000e+00,3.77499e+00,0.00000e+00,3.77499e+00,4.89020e-01,1.29542e-01,6.71330e-02,8.59739e-02,3.83000e+00,3.94998e+00,5.65615e-01,8.47328e-02,3.42709e-01,1.15740e-01,7.33517e-02,2.76306e-01,2.66900e-03,-7.36421e+00,8.09245e-02,1.02739e-01,1.03232e-01,5.52762e-01,1.75773e+00,9.26663e+01,1.41585e+00,1.01991e-01,1.83075e+00,1.47526e-04,4.64637e-05,5.07197e-01
1.52718e+05,3.83030e+00,0.00000e+00,1.89762e+00,2.53850e+00,0.00000e+00,3.80903e+00,0.00000e+00,3.80903e+00,4.93220e-01,1.29487e-01,6.74703e-02,8.64058e-02,3.83060e+00,3.95203e+00,5.63303e-01,8.54928e-02,3.39530e-01,1.14789e-01,7.86676e-02,2.78388e-01,5.07267e-03,-7.46586e+00,8.29535e-02,1.08595e-01,1.04602e-01,5.51298e-01,1.76550e+00,9.22091e+01,1.39492e+00,9.91060e-02,1.84973e+00,1.48161e-04,4.64637e-05,5.10496e-01
1.52718e+05,3.84030e+00,0.00000e+00,1.91376e+00,2.53850e+00,0.00000e+00,3.81699e+00,0.00000e+00,3.81699e+00,4.91050e-01,1.28649e-01,6.80368e-02,8.71313e-02,3.83080e+00,3.95270e+00,5.63604e-01,5.89341e-02,3.53237e-01,1.17490e-01,8.91756e-02,2.72489e-01,2.11207e-03,-7.59931e+00,7.71818e-02,1.07017e-01,1.01922e-01,5.51889e-01,1.76877e+00,9.23954e+01,1.38313e+00,1.00599e-01,1.86385e+00,1.49702e-04,4.64637e-05,5.06130e-01
1.52718e+05,3.85030e+00,0.00000e+00,1.93459e+00,2.53850e+00,0.00000e+00,3.82845e+00,0.00000e+00,3.82845e+00,4.77810e-01,1.24805e-01,6.85837e-02,8.78318e-02,3.83080e+00,3.95270e+00,5.65193e-01,2.46701e-02,3.39869e-01,1.12179e-01,7.75700e-02,2.77571e-01,2.73547e-03,-7.68802e+00,8.06545e-02,1.06908e-01,1.00062e-01,5.53493e-01,1.76982e+00,9.28986e+01,1.37584e+00,1.04248e-01,1.87557e+00,1.50051e-04,4.64637e-05,5.11696e-01
1.52718e+05,3.86030e+00,0.00000e+00,1.95541e+00,2.53850e+00,0.00000e+00,3.80032e+00,0.00000e+00,3.80032e+00,4.93080e-01,1.29747e-01,6.92181e-02,8.86442e-02,3.83080e+00,3.95270e+00,5.66782e-01,1.00000e-02,3.44845e-01,1.16388e-01,7.82771e-02,2.74244e-01,1.05093e-03,-7.79880e+00,8.19257e-02,1.13373e-01,1.05852e-01,5.55096e-01,1.77087e+00,9.34019e+01,1.36856e+00,1.07897e-01,1.88730e+00,1.50823e-04,4.64637e-05,5.12047e-01
1.52718e+05,3.87030e+00,0.00000e+00,1.97256e+00,2.53850e+00,0.00000e+00,3.79732e+00,0.00000e+00,3.79732e+00,4.79380e-01,1.26242e-01,6.97795e-02,8.93631e-02,3.83080e+00,3.95270e+00,5.67719e-01,4.00282e-02,3.48768e-01,1.18512e-01,9.14824e-02,2.68197e-01,5.09998e-03,-7.91435e+00,7.95110e-02,1.10962e-01,1.07613e-01,5.55873e-01,1.77861e+00,9.36442e+01,1.36509e+00,1.09723e-01,1.89116e+00,1.51686e-04,4.64637e-05,5.09491e-01
1.52718e+05,3.88030e+00,0.00000e+00,1.98255e+00,2.53850e+00,0.00000e+00,3.83897e+00,0.00000e+00,3.83897e+00,5.17570e-01,1.34820e-01,7.04394e-02,9.02083e-02,3.83080e+00,3.95270e+00,5.67393e-01,7.13002e-02,3.51375e-01,1.20664e-01,8.20967e-02,2.75480e-01,1.27361e-03,-8.00816e+00,8.44795e-02,1.13065e-01,1.09765e-01,5.55047e-01,1.79935e+00,9.33801e+01,1.36903e+00,1.08007e-01,1.87979e+00,1.51794e-04,4.64637e-05,5.10712e-01
1.52718e+05,3.89030e+00,0.00000e+00,1.99255e+00,2.53850e+00,0.00000e+00,3.84196e+00,0.00000e+00,3.84196e+00,4.81110e-01,1.25225e-01,7.09509e-02,9.08633e-02,3.83080e+00,3.95270e+00,5.67066e-01,7.91846e-02,3.51754e-01,1.18705e-01,8.11529e-02,2.71712e-01,4.79788e-03,-8.10359e+00,8.20673e-02,1.12560e-01,1.10448e-01,5.54220e-01,1.82008e+00,9.31159e+01,1.37297e+00,1.06292e-01,1.86841e+00,1.52963e-04,4.64637e-05,5.11393e-01
1.52718e+05,3.90030e+00,0.00000e+00,2.00254e+00,2.53850e+00,0.00000e+00,3.85006e+00,0.00000e+00,3.85006e+00,4.89860e-01,1.27234e-01,7.13808e-02,9.14139e-02,3.83080e+00,3.95270e+00,5.66740e-01,8.04726e-02,3.56432e-01,1.15357e-01,8.37729e-02,2.70223e-01,1.01271e-03,-8.21270e+00,7.70475e-02,1.13887e-01,1.06023e-01,5.53394e-01,1.84082e+00,9.28518e+01,1.37691e+00,1.04577e-01,1.85703e+00,1.53624e-04,4.64637e-05,5.10708e-01
1.52718e+05,3.91030e+00,0.00000e+00,2.00595e+00,2.53850e+00,0.00000e+00,3.82431e+00,0.00000e+00,3.82431e+00,5.10670e-01,1.33533e-01,7.16825e-02,9.18002e-02,3.83020e+00,3.95066e+00,5.66548e-01,8.15546e-02,3.62123e-01,1.16881e-01,7.67812e-02,2.65547e-01,4.62624e-03,-8.31201e+00,8.26513e-02,1.10682e-01,1.15915e-01,5.53329e-01,1.84724e+00,9.28358e+01,1.38725e+00,1.03700e-01,1.88585e+00,1.54860e-04,4.64637e-05,5.08920e-01
1.52718e+05,3.92030e+00,0.00000e+00,2.00935e+00,2.53850e+00,0.00000e+00,3.82054e+00,0.00000e+00,3.82054e+00,5.08500e-01,1.33096e-01,7.23725e-02,9.26839e-02,3.82960e+00,3.94862e+00,5.66356e-01,8.21066e-02,3.71232e-01,1.16108e-01,8.48966e-02,2.68256e-01,2.76059e-03,-8.41133e+00,8.26155e-02,1.16885e-01,1.11202e-01,5.53265e-01,1.85367e+00,9.28199e+01,1.39758e+00,1.02822e-01,1.91467e+00,1.55425e-04,4.64637e-05,5.05864e-01
1.52718e+05,3.93030e+00,0.00000e+00,2.01275e+00,2.53850e+00,0.00000e+00,3.85832e+00,0.00000e+00,3.85832e+00,5.40530e-01,1.40095e-01,7.30277e-02,9.35230e-02,3.82900e+00,3.94657e+00,5.66163e-01,8.26586e-02,3.72865e-01,1.19040e-01,8.12658e-02,2.79182e-01,5.03688e-03,-8.50936e+00,8.42690e-02,1.10438e-01,1.09202e-01,5.53200e-01,1.86010e+00,9.28039e+01,1.40791e+00,1.01945e-01,1.94349e+00,1.55433e-04,4.64637e-05,5.11552e-01
1.52718e+05,3.94030e+00,0.00000e+00,2.03243e+00,2.53850e+00,0.00000e+00,3.85380e+00,0.00000e+00,3.85380e+00,5.27600e-01,1.36904e-01,7.36050e-02,9.42623e-02,3.82920e+00,3.94727e+00,5.66681e-01,5.69526e-02,3.72397e-01,1.15031e-01,7.82210e-02,2.70442e-01,2.45076e-03,-8.60252e+00,8.24453e-02,1.18560e-01,1.17832e-01,5.53801e-01,1.85745e+00,9.29945e+01,1.40884e+00,1.03496e-01,1.95046e+00,1.56248e-04,4.64637e-05,5.11673e-01
1.52718e+05,3.95030e+00,0.00000e+00,2.06013e+00,2.53850e+00,0.00000e+00,3.86978e+00,0.00000e+00,3.86978e+00,5.19660e-01,1.34287e-01,7.38542e-02,9.45815e-02,3.82980e+00,3.94931e+00,5.67549e-01,2.38406e-02,3.73138e-01,1.24265e-01,7.25973e-02,2.64902e-01,3.63666e-03,-8.69944e+00,8.11030e-02,1.17638e-01,1.16905e-01,5.54731e-01,1.85034e+00,9.32867e+01,1.40515e+00,1.06244e-01,1.94666e+00,1.57101e-04,4.64637e-05,5.09957e-01
1.52718e+05,3.96030e+00,0.00000e+00,2.08783e+00,2.53850e+00,0.00000e+00,3.85348e+00,0.00000e+00,3.85348e+00,5.23180e-01,1.35768e-01,7.42974e-02,9.51490e-02,3.83040e+00,3.95135e+00,5.68417e-01,1.00000e-02,3.65894e-01,1.19619e-01,8.65646e-02,2.72519e-01,1.98053e-03,-8.79533e+00,8.84170e-02,1.18493e-01,1.14093e-01,5.55660e-01,1.84322e+00,9.35790e+01,1.40146e+00,1.08993e-01,1.94287e+00,1.57866e-04,4.64637e-05,5.10913e-01
1.52718e+05,3.97030e+00,0.00000e+00,2.10210e+00,2.53850e+00,0.00000e+00,3.84418e+00,0.00000e+00,3.84418e+00,5.03940e-01,1.31092e-01,7.48183e-02,9.58161e-02,3.83085e+00,3.95267e+00,5.68550e-01,4.11955e-02,3.82055e-01,1.20934e-01,8.80902e-02,2.64097e-01,3.99934e-03,-8.88703e+00,8.21468e-02,1.13545e-01,1.16323e-01,5.56114e-01,1.84379e+00,9.37210e+01,1.40590e+00,1.10459e-01,1.95843e+00,1.58417e-04,4.64637e-05,5.09023e-01
1.52718e+05,3.98030e+00,0.00000e+00,2.09029e+00,2.53850e+00,0.00000e+00,3.88905e+00,0.00000e+00,3.88905e+00,5.35370e-01,1.37661e-01,7.55384e-02,9.67383e-02,3.83100e+00,3.95258e+00,5.67257e-01,7.33795e-02,3.78712e-01,1.18829e-01,9.06807e-02,2.64952e-01,2.64078e-03,-8.97485e+00,8.65475e-02,1.20468e-01,1.14115e-01,5.55647e-01,1.85925e+00,9.35713e+01,1.42613e+00,1.09437e-01,2.01159e+00,1.58452e-04,4.64637e-05,5.13343e-01
1.52718e+05,3.99030e+00,0.00000e+00,2.07848e+00,2.53850e+00,0.00000e+00,3.87198e+00,0.00000e+00,3.87198e+00,5.27200e-01,1.36158e-01,7.63500e-02,9.77777e-02,3.83115e+00,3.95249e+00,5.65963e-01,8.12400e-02,3.95047e-01,1.22544e-01,7.18952e-02,2.67160e-01,4.42005e-03,-9.07548e+00,8.41540e-02,1.24982e-01,1.21152e-01,5.55179e-01,1.87472e+00,9.34216e+01,1.44636e+00,1.08415e-01,2.06474e+00,1.58744e-04,4.64637e-05,5.14151e-01
1.52718e+05,4.00030e+00,0.00000e+00,2.06668e+00,2.53850e+00,0.00000e+00,3.88772e+00,0.00000e+00,3.88772e+00,5.13500e-01,1.32082e-01,7.67375e-02,9.82739e-02,3.83130e+00,3.95240e+00,5.64670e-01,8.22400e-02,3.94534e-01,1.27942e-01,7.81341e-02,2.77841e-01,1.24790e-03,-9.17349e+00,8.78785e-02,1.20215e-01,1.17572e-01,5.54712e-01,1.89019e+00,9.32719e+01,1.46658e+00,1.07393e-01,2.11789e+00,1.59558e-04,4.64637e-05,5.13632e-01
1.52718e+05,4.01030e+00,0.00000e+00,2.09197e+00,2.53850e+00,0.00000e+00,3.87529e+00,0.00000e+00,3.87529e+00,5.50840e-01,1.42142e-01,7.73726e-02,9.90873e-02,3.83067e+00,3.95036e+00,5.64742e-01,8.29085e-02,4.01541e-01,1.23507e-01,9.64832e-02,2.72941e-01,5.46901e-03,-9.25560e+00,8.83515e-02,1.18955e-01,1.15383e-01,5.53822e-01,1.91848e+00,9.29973e+01,1.44528e+00,1.04870e-01,2.10704e+00,1.59824e-04,4.64637e-05,5.12761e-01
1.52718e+05,4.02030e+00,0.00000e+00,2.11726e+00,2.53850e+00,0.00000e+00,3.86372e+00,0.00000e+00,3.86372e+00,5.25380e-01,1.35978e-01,7.76056e-02,9.93857e-02,3.83004e+00,3.94832e+00,5.64814e-01,8.27245e-02,3.91168e-01,1.21657e-01,8.06390e-02,2.66508e-01,2.96845e-03,-9.33833e+00,8.49100e-02,1.23590e-01,1.16945e-01,5.52933e-01,1.94677e+00,9.27227e+01,1.42398e+00,1.02346e-01,2.09618e+00,1.60717e-04,4.64637e-05,5.12956e-01
1.52718e+05,4.03030e+00,0.00000e+00,2.14256e+00,2.53850e+00,0.00000e+00,3.90758e+00,0.00000e+00,3.90758e+00,5.57420e-01,1.42651e-01,7.80656e-02,9.99747e-02,3.82941e+00,3.94627e+00,5.64886e-01,8.25405e-02,3.97071e-01,1.21456e-01,7.87526e-02,2.67335e-01,2.72665e-03,-9.43436e+00,8.39412e-02,1.18137e-01,1.12160e-01,5.52043e-01,1.97505e+00,9.24482e+01,1.40267e+00,9.98220e-02,2.08533e+00,1.61337e-04,4.64637e-05,5.11079e-01
1.52718e+05,4.04030e+00,0.00000e+00,2.15961e+00,2.53850e+00,0.00000e+00,3.90566e+00,0.00000e+00,3.90566e+00,5.77390e-01,1.47834e-01,7.88166e-02,1.00937e-01,3.82962e+00,3.94697e+00,5.65371e-01,5.67600e-02,3.90236e-01,1.20851e-01,8.00153e-02,2.63545e-01,3.30198e-03,-9.53380e+00,8.54185e-02,1.24540e-01,1.21577e-01,5.52153e-01,1.98475e+00,9.24802e+01,1.39637e+00,1.00270e-01,2.09479e+00,1.61328e-04,4.64637e-05,5.13439e-01
1.52718e+05,4.05030e+00,0.00000e+00,2.17261e+00,2.53850e+00,0.00000e+00,3.91423e+00,0.00000e+00,3.91423e+00,5.30630e-01,1.35564e-01,7.91661e-02,1.01384e-01,3.83025e+00,3.94901e+00,5.66058e-01,2.37600e-02,3.90587e-01,1.18706e-01,7.66451e-02,2.65904e-01,2.21945e-03,-9.59634e+00,8.94225e-02,1.19705e-01,1.22245e-01,5.52756e-01,1.98529e+00,9.26631e+01,1.39745e+00,1.02182e-01,2.11425e+00,1.61827e-04,4.64637e-05,5.16054e-01
1.52718e+05,4.06030e+00,0.00000e+00,2.18561e+00,2.53850e+00,0.00000e+00,3.90137e+00,0.00000e+00,3.90137e+00,5.67360e-01,1.45426e-01,7.96282e-02,1.01976e-01,3.83088e+00,3.95105e+00,5.66746e-01,1.00000e-02,3.98412e-01,1.23873e-01,7.80126e-02,2.68795e-01,1.11960e-03,-9.67898e+00,9.03718e-02,1.19768e-01,1.23665e-01,5.53359e-01,1.98583e+00,9.28461e+01,1.39854e+00,1.04093e-01,2.13372e+00,1.62188e-04,4.64637e-05,5.14720e-01
1.52718e+05,4.07030e+00,0.00000e+00,2.19639e+00,2.53850e+00,0.00000e+00,3.89248e+00,0.00000e+00,3.89248e+00,5.08070e-01,1.30526e-01,8.03272e-02,1.02871e-01,3.83130e+00,3.95240e+00,5.67362e-01,4.14003e-02,3.93324e-01,1.21001e-01,7.92244e-02,2.65860e-01,3.17429e-03,-9.75978e+00,8.65670e-02,2.96825e-02,1.20890e-01,5.53822e-01,1.99092e+00,9.29876e+01,1.40175e+00,1.05456e-01,2.14875e+00,1.62374e-04,4.64637e-05,5.16509e-01
1.52718e+05,4.08030e+00,0.00000e+00,2.20289e+00,2.53850e+00,0.00000e+00,3.92498e+00,0.00000e+00,3.92498e+00,5.90380e-01,1.50416e-01,8.10376e-02,1.03781e-01,3.83130e+00,3.95240e+00,5.67838e-01,7.37443e-02,3.99800e-01,1.24673e-01,8.07518e-02,2.69848e-01,-2.36054e-05,-9.86003e+00,9.11248e-02,3.25750e-02,1.21925e-01,5.54013e-01,2.00485e+00,9.30486e+01,1.40910e+00,1.05752e-01,2.15516e+00,1.62409e-04,4.64637e-05,5.19756e-01
1.52718e+05,4.09030e+00,0.00000e+00,2.20938e+00,2.53850e+00,0.00000e+00,3.92469e+00,0.00000e+00,3.92469e+00,5.54080e-01,1.41178e-01,8.16084e-02,1.04512e-01,3.83130e+00,3.95240e+00,5.68314e-01,8.04388e-02,4.10842e-01,1.27782e-01,8.59731e-02,2.65420e-01,4.92401e-03,-9.95835e+00,9.12085e-02,1.28860e-01,1.19393e-01,5.54204e-01,2.01877e+00,9.31096e+01,1.41644e+00,1.06049e-01,2.16158e+00,1.62946e-04,4.64637e-05,5.18935e-01
1.52718e+05,4.10030e+00,0.00000e+00,2.21587e+00,2.53850e+00,0.00000e+00,3.93351e+00,0.00000e+00,3.93351e+00,5.56990e-01,1.41601e-01,8.21080e-02,1.05152e-01,3.83130e+00,3.95240e+00,5.68790e-01,7.98988e-02,4.19950e-01,1.26353e-01,7.94835e-02,2.67703e-01,3.33955e-04,-1.00238e+01,9.02595e-02,1.27045e-01,1.16195e-01,5.54395e-01,2.03270e+00,9.31706e+01,1.42379e+00,1.06345e-01,2.16800e+00,1.63267e-04,4.64637e-05,5.19987e-01
1.52718e+05,4.11030e+00,0.00000e+00,2.22909e+00,2.53850e+00,0.00000e+00,3.91983e+00,0.00000e+00,3.91983e+00,5.54430e-01,1.41442e-01,8.28826e-02,1.06144e-01,3.83067e+00,3.95036e+00,5.66147e-01,7.96142e-02,4.18612e-01,1.29616e-01,9.04054e-02,2.64484e-01,3.75938e-03,-1.01178e+01,8.99495e-02,1.31313e-01,1.21398e-01,5.51874e-01,2.06031e+00,9.24096e+01,1.41752e+00,1.00357e-01,2.17597e+00,1.63299e-04,4.64637e-05,5.21383e-01
1.52718e+05,4.12030e+00,0.00000e+00,2.24232e+00,2.53850e+00,0.00000e+00,3.91356e+00,0.00000e+00,3.91356e+00,5.68560e-01,1.45280e-01,8.33292e-02,1.06716e-01,3.83004e+00,3.94832e+00,5.63505e-01,7.99862e-02,4.27819e-01,1.26360e-01,7.18895e-02,2.59493e-01,1.97742e-03,-1.02178e+01,9.28652e-02,1.26148e-01,1.21997e-01,5.49352e-01,2.08793e+00,9.16485e+01,1.41126e+00,9.43689e-02,2.18395e+00,1.63995e-04,4.64637e-05,5.19959e-01
1.52718e+05,4.13030e+00,0.00000e+00,2.25554e+00,2.53850e+00,0.00000e+00,3.94275e+00,0.00000e+00,3.94275e+00,5.77160e-01,1.46385e-01,8.43615e-02,1.08038e-01,3.82941e+00,3.94627e+00,5.60862e-01,8.03582e-02,4.18664e-01,1.26338e-01,8.58592e-02,2.59053e-01,1.04897e-03,-1.02980e+01,9.46450e-02,1.31018e-01,1.23658e-01,5.46831e-01,2.11555e+00,9.08875e+01,1.40499e+00,8.83807e-02,2.19192e+00,1.63466e-04,4.64637e-05,5.23280e-01
1.52718e+05,4.14030e+00,0.00000e+00,2.27252e+00,2.53850e+00,0.00000e+00,3.95099e+00,0.00000e+00,3.95099e+00,6.02590e-01,1.52516e-01,8.46190e-02,1.08367e-01,3.82962e+00,3.94697e+00,5.61173e-01,8.20967e-02,4.30127e-01,1.30563e-01,8.75908e-02,2.61730e-01,2.05675e-03,-1.03917e+01,9.06175e-02,1.21565e-01,1.18857e-01,5.47038e-01,2.12218e+00,9.09434e+01,1.40976e+00,8.90235e-02,2.19836e+00,1.64380e-04,4.64637e-05,5.22770e-01
1.52718e+05,4.15030e+00,0.00000e+00,2.29135e+00,2.53850e+00,0.00000e+00,3.94947e+00,0.00000e+00,3.94947e+00,5.55140e-01,1.40561e-01,8.51939e-02,1.09104e-01,3.83025e+00,3.94901e+00,5.62939e-01,8.42207e-02,4.31493e-01,1.30874e-01,9.01141e-02,2.67679e-01,4.37864e-03,-1.04621e+01,9.96985e-02,1.29165e-01,1.24885e-01,5.48590e-01,2.11848e+00,9.14017e+01,1.41996e+00,9.29325e-02,2.20405e+00,1.64716e-04,4.64637e-05,5.24242e-01
1.52718e+05,4.16030e+00,0.00000e+00,2.31018e+00,2.53850e+00,0.00000e+00,3.95229e+00,0.00000e+00,3.95229e+00,5.74960e-01,1.45475e-01,8.58400e-02,1.09931e-01,3.83088e+00,3.95105e+00,5.64705e-01,8.53255e-02,4.17632e-01,1.25447e-01,7.93666e-02,2.59313e-01,6.86527e-04,-1.05518e+01,1.00159e-01,1.27947e-01,1.23417e-01,5.50141e-01,2.11478e+00,9.18599e+01,1.43016e+00,9.68414e-02,2.20974e+00,1.64441e-04,4.64637e-05,5.27189e-01
1.52718e+05,4.17030e+00,0.00000e+00,2.32388e+00,2.53850e+00,0.00000e+00,3.93438e+00,0.00000e+00,3.93438e+00,5.37580e-01,1.36637e-01,8.60878e-02,1.10248e-01,3.83130e+00,3.95240e+00,5.66156e-01,8.38095e-02,4.41187e-01,1.28759e-01,7.99013e-02,2.62838e-01,3.20197e-03,-1.06114e+01,9.59092e-02,1.32600e-01,1.24628e-01,5.51518e-01,2.11591e+00,9.22730e+01,1.42992e+00,1.00203e-01,2.21424e+00,1.65356e-04,4.64637e-05,5.27652e-01
